### Traits ###

DMCoreEvttitle27;Happy Little Accident;;;;;;;;;;;;;x
DMCoreEvtdesc27;"I was visiting a friend of mine and it turns out he had someone there that definitely fit in with his... regular crowd. Anyway he's far too nice to be left down there so I'm putting him under your care. He tells me he's quite talented!";;;;;;;;;;;;;x
DMCoreEvt27OptA;"Welcome Mr... Ross was it?";;;;;;;;;;;;;x
DMEventTooltip27;A talented courtier arrives in your court who will produce happy little accidents while he's around.;;;;;;;;;;;;;x

DMCoreEvttitle28;Everyone's Under 4;;;;;;;;;;;;;x
DMCoreEvtdesc28;"I just found a brilliant new game to play! It's called EU4. You take control of a kingdom somewhere in the world, and then you 'paint the map' as all my friends would say. Would you like to give it a go?";;;;;;;;;;;;;x
DMCoreEvt28OptA;"I have a bad feeling about this...";;;;;;;;;;;;;x
DMEventTooltip28A;playing a nice game of EU4 with the Dungeon Master.;;;;;;;;;;;;;x # heir death tooltip
DMEventTooltip28B;playing a nice game of EU4 with the Dungeon Master, but you cant help but wonder why he's smirking...\n;;;;;;;;;;;;;x # nothing happens
DMEventTooltip28C;All playable rulers are forced to play.;;;;;;;;;;;;;x
DMEventTooltip28D;playing a nice game of EU4 with the Dungeon Master, and hope for the best...\n;;;;;;;;;;;;;x # heir injured tooltip

DMCoreEvttitle29;Stroke of Genius;;;;;;;;;;;;;x
DMCoreEvtdesc29;"It's always the same with you people" begins a very judgemental Dungeon Master, "It's always genius, strong, fair, claims, whatever with you people, never what's on the INSIDE. And that's all that counts. Well, in hindsight, I guess genius is on the inside, now that I think about it... and claims too... Well don't think you're getting away with it that easily!";;;;;;;;;;;;;x
DMCoreEvt29OptA;"You seem... different?";;;;;;;;;;;;;x
DMEventTooltip29;Everyone becomes Genius...?;;;;;;;;;;;;;x

DMCoreEvttitle30;Crab Rave;;;;;;;;;;;;;x
DMCoreEvtdesc30;"Look, your other options are Scorpion rave, Lion rave, or Goat rave. I think your life expectancy is much better with this, trust me.";;;;;;;;;;;;;x
DMCoreEvt30OptA;"I was born in September!";;;;;;;;;;;;;x
DMEventTooltip30A;I am throwing the dice, let's see what you get..;;;;;;;;;;;;;x

DMCoreEvttitle31;Marks and Angels;;;;;;;;;;;;;x
DMCoreEvtdesc31;"So I've been reading some of the works of some fine lads called Charles Marks and Fred Angels," the Dungeon Master says, looking up from a little red book. "Their ideas of wealth redistrubution has given me an idea...";;;;;;;;;;;;;x
DMCoreEvt31OptA;"Uh oh.";;;;;;;;;;;;;x
DMCoreEvt31OptB;"NO, MY PRECIOUS MONEY!";;;;;;;;;;;;;x
DMCoreEvt31OptC;"Oh, this benefits me!";;;;;;;;;;;;;x
DMEventTooltip31;All playable rulers will have their wealth taken from them and redistributed evenly. As a side note, the Dungeon Master doesn't know what 'redistributed' means.;;;;;;;;;;;;;x

DMCoreEvtdesc32;"Do you like chess?" the Dungeon Master asks with a wide, sinister grin on his face. "I do! In fact, I love it so much that I've invited a friend over to play with me. I forgot to bring the chess pieces, but no matter! We'll be using you lot!"\nThe Dungeon Master scratches his chin in thought and smirks. "So, tell me, what colour do you like?";;;;;;;;;;;;;x
DMCoreEvttitle32;The Chessboard;;;;;;;;;;;;;x
DMCoreEvt32OptA;"I like all colours!";;;;;;;;;;;;;x
DMCoreEvt32OptB;"Uhh... white?";;;;;;;;;;;;;x
DMCoreEvt32OptC;"Uhh... black?";;;;;;;;;;;;;x
DMCoreEvt32OptD;"Pink!";;;;;;;;;;;;;x
DMCoreEvt32CustomTooltip;This option is available because you are within diplomatic range of one of the Queens in this conflict.;;;;;;;;;;;;;x
DMCoreEvt32CustomTooltip2;This option is available because you are not within diplomatic range of one of the Queens in this conflict.;;;;;;;;;;;;;x
DMCoreEvt32Tooltip;Two random rulers will become the White Queen and the Black Queen, and all other rulers around them will be their tributaries. The tributaries on the losing side will suffer dire consequences for their failure. Knight to King 4.;;;;;;;;;;;;;x

DMCoreEvtdesc33;"I simply adore animals!" exclaims the Dungeon Master while playing around with a kitten, making it chase a peacock feather. "The tiny ones, the big ones, the ones with sharp teeth that will eviscerate you in a moments notice..." He looks up at you and smirks wildly. "Would you like your own pet? Only 50 coins, and it can be yours! And I promise it wont die!";;;;;;;;;;;;;x
DMCoreEvttitle33;Pet Shop;;;;;;;;;;;;;x
DMCoreEvt33OptA;"Sure, I'll buy one!";;;;;;;;;;;;;x
DMCoreEvt33OptB;"Eh, another time, perhaps.";;;;;;;;;;;;;x
DMCoreEvt33OptC;"But you already sold me one before...";;;;;;;;;;;;;x
DMCoreEvt33TooltipA;A randomly-chosen pet will appear on your character screen as a character modifier. All are permanent and beneficial.;;;;;;;;;;;;;x
DMCoreEvt33TooltipB;All rulers will be given the option to buy a pet of their own.;;;;;;;;;;;;;x

DMCoreEvtdesc34;"I've recently come across seven strange men," the Dungeon Master quips. "They are a quirky bunch, all of them are dwarves, singing while they work in the salt mines. But they do seem lonely. They have expressed their desire to join the court of a delightfully-female ruler. Don't ask me how delightfully-female is different from regular female.";;;;;;;;;;;;;x
DMCoreEvttitle34;Snow White;;;;;;;;;;;;;x
DMCoreEvt34OptA;"Seven dwarves? What is this, a fairy tale?";;;;;;;;;;;;;x
DMEventTooltip34;One playable female ruler in the world will receive a gift of seven dwarves of varying usefulness.;;;;;;;;;;;;;x

DMCoreEvtdesc35;"Family is the most important thing in the world," quips the Dungeon Master while stroking his chin. "But you also know what's just as important? Congenital traits and bloodlines. Trying to get them is such a hassle, so I'm going to be nice and let you kidnap any one child of your choosing."\nThe Dungeon Master lifts up a finger to silence your forthcoming questions, "There are stipulations, however. No rulers, no AI heirs, and no heirs of players unless they have a spare. Don't say I didn't do anything nice for you!";;;;;;;;;;;;;x
DMCoreEvttitle35;Kidnapping;;;;;;;;;;;;;x
DMCoreEvt35OptA;"Only one?";;;;;;;;;;;;;x
DMEventTooltip35;You are given a single-use targeted decision against any child within diplomatic range. This child will move to your court and join your dynasty.;;;;;;;;;;;;;x
DMEventTooltip35Safe;nobody finding out;;;;;;;;;;;;;x
DMEventTooltip35Caught;the prior liege of the child is notified;;;;;;;;;;;;;x

DMCoreEvtdesc36;"Humility is a weird concept," muses the Dungeon Master as he surveys the land. "I prefer fear when keeping people in line. Oh, and speaking of fear and humility..." The Dungeon Master grins from ear to ear and snaps his fingers.;;;;;;;;;;;;;x
DMCoreEvttitle36;Vassal/Liege Swap;;;;;;;;;;;;;x
DMCoreEvt36OptA;"Wha...?";;;;;;;;;;;;;x
DMEventTooltip36;A random independent ruler and one of their vassals will trade titles.;;;;;;;;;;;;;x

DMCoreEvtdesc37;\n\nEverything is eerily silent. The leaves do not rustle in the wind, the birds are quiet, even your own footsteps as you walk into the forest grove are muted.\nBefore you is a woman with pale skin and raven black hair, dressed only in a robe that matches her hair color. The scythe she wields gives you no doubt as to her identity.\n\n"Be not afraid, mortal," she speaks, nary an emotion crosses her lips, "you are fast asleep in the real world. I have come to offer you a deal." She extends a hand out, waiting for you to take it into yours. "I will grant you a longer lifespan, but in return you will die on a specific date."\n\nDeath is offering you a choice to live another 10 years as an exceptional [GetManWoman], 25 years as you are, or 50 as an inferior [GetManWoman]. But at the end of those years, Death will come back to claim you. This also does not prevent your death from the sword or the dagger.;;;;;;;;;;;;;x
DMCoreEvttitle37;To Dream of Death;;;;;;;;;;;;;x
DMCoreEvt37OptA;"10 years.";;;;;;;;;;;;;x
DMEventTooltip37A;Choose to live another 10 years in glory. After 10 years, you will die.;;;;;;;;;;;;;x
DMCoreEvt37OptB;"25 years.";;;;;;;;;;;;;x
DMEventTooltip37B;Choose to live another 25 years. After 25 years, you will die.;;;;;;;;;;;;;x
DMCoreEvt37OptC;"50 years.";;;;;;;;;;;;;x
DMEventTooltip37C;Choose to live another 50 years in mediocrity. After 50 years, you will die.;;;;;;;;;;;;;x
DMCoreEvt37OptD;"I refuse your deal.";;;;;;;;;;;;;x
DMEventTooltip37D;You wake up in bed. Was it just a dream, or was it real?;;;;;;;;;;;;;x

DMCoreEvtdesc3701;You find yourself back in the familiar forest grove, lit only by the full moon. "It is time, mortal," speaks the pale reaper. "Your time on this mortal world has come to an end.";;;;;;;;;;;;;x
DMCoreEvttitle3701;To Dream of Death;;;;;;;;;;;;;x
DMCoreEvt3701OptA;It's a sad thing that your adventures have ended here.;;;;;;;;;;;;;x

DMCoreEvtdesc38;"People tell me I'm not kind," muses the Dungeon Master. "Well, I'll show them! BEHOLD! I shall grant a fourth of the populace the power of my dragon!";;;;;;;;;;;;;x
DMCoreEvttitle38;Blood of the Dragon;;;;;;;;;;;;;x
DMCoreEvt38OptA;"Your dragon?";;;;;;;;;;;;;x
DMEventTooltip38A;Every playable ruler will have a 25% chance of getting a non-inheritable bloodline.;;;;;;;;;;;;;x

DMCoreEvtdesc39;The DM appears before you with an animal cage in hand, looking worried. "I, uh..." he fidgets, "may have accidentally loosed some animals into the world. And given them sentience. And titles. Whoops.";;;;;;;;;;;;;x
DMCoreEvttitle39;Animal Kingdom;;;;;;;;;;;;;x
DMCoreEvt39OptA;"What do you mean, 'whoops'?";;;;;;;;;;;;;x
DMEventTooltip39A;An animal kingdom has appeared on the map.;;;;;;;;;;;;;x

DMCoreEvttitle40;The Network;;;;;;;;;;;;;x
DMCoreEvtdesc40NoTower;"5G!" the Dungeon Master exclaims happily. "Such a wonderful technology! It was given to me by the Lizard People, and will prooooo-" he stops to clear his throat before continuing, "...prove to be a real game changer.";;;;;;;;;;;;;x
DMCoreEvtdesc40TTANoTower;"Five... gee...? What?";;;;;;;;;;;;;x
DMCoreEvtdesc40;While walking through your demense one day, you come across the damnest sight: a herd of cows- all dressed like human laborers- building a giant metal tower of some kind. You suspect it's time to take up drinking as a hobbby.;;;;;;;;;;;;;x
DMCoreEvtdesc40TTA;"This is such a mooving sight to see.";;;;;;;;;;;;;x
DMCoreEvtdesc40TTAQueen;"COW!";;;;;;;;;;;;;x
DMCoreEvtdesc40TTAQueenTT;You are given this option because you are the Queen of England.;;;;;;;;;;;;;x
DMCoreEvtdesc40TTACustomTT;20 random rulers will have 1G towers build in their capital province.\nThese towers levy a hefty cost on the populace, but can be upgraded to reduce the penalties.\nßGYou were not chosen.ß!;;;;;;;;;;;;;x
DMCoreEvtdesc40TTACustomTTTower;20 random rulers will have 1G towers build in their capital province.\nThese towers levy a hefty cost on the populace, but can be upgraded to reduce the penalties.\nßRYou were chosen.ß!;;;;;;;;;;;;;x

DMCoreEvttitle41;For Whom The Horn Doots;;;;;;;;;;;;;x
DMCoreEvtdesc41;No man is an island, entire of itself. Each is a piece of the continent, a part of the main. If a clod be washed away by the sea, Europe is the less. As well as if a promontory were. As well as if a manor of thine own or of thine friend's were. Each man's death diminishes me, for I am involved in mankind. Therefore, send not to know for whom the horn doots, It doots for thee.;;;;;;;;;;;;;x
DMCoreEvtdesc41TTA;"Thank you, Mr Skeltal.";;;;;;;;;;;;;x
DMCoreEvtdesc41TTACustom;You are granted a one-time useage of the Horn of Dootage during battle. From peasants to emperors, all tremble at the sound of the mighty doot doot!;;;;;;;;;;;;;x

DMCoreEvttitle42;Eternity Battle;;;;;;;;;;;;;x
DMCoreEvtdesc42;The Dungeon Master suddenly appears in front of you looking exasperated and almost... scared? "Listen, these are your problem now," he begins, as he opens his hand revealing six bright stones of various colours, "Fight, bribe, kill each other over them - I don't care." He begins to run out of the room, but suddenly snaps back to face you. "Just don't let HIM get them.";;;;;;;;;;;;;x
DMCoreEvtdesc42TTA;"All of that over brightly coloured rocks?";;;;;;;;;;;;;x
DMCoreEvtdesc42TTACustom;The ßBEternity Pebblesß! are now active in the world and have been randomly distributed to six rulers.;;;;;;;;;;;;;x
DMCoreEvtdesc42TTBCustom;The ßBEternity Pebblesß! are artifacts of unrivaled power, and a ruler who collects all six will unlock a ßMunique decisionß!. ;;;;;;;;;;;;;x
DMCoreEvtdesc42TTCCustom;Owners of the ßBEternity Pebblesß! can be targeted by unique ßGCasus Beliß! by others attempting to gain the Pebbles.;;;;;;;;;;;;;x
DMCoreEvtdesc42TTDCustom;Owners of the ßBEternity Pebblesß! may find themselves attracting the attention of an ßKunwanted guestß!...;;;;;;;;;;;;;x

DMCoreEvttitle43;Rabid Dog!;;;;;;;;;;;;;x
DMCoreEvtdesc43;Lately, your dog has been acting strangely. It has become overly violent and refuses to drink water. Just as you were taking it out for a morning stroll, the damned thing bit you! You can see the dog foaming at the mouth.;;;;;;;;;;;;;x
DMCoreEvtdesc43TTA;"Oh no, this can't be good!";;;;;;;;;;;;;x
DMCoreEvtdesc43NoDog;The Dungeon Master bursts into the room wearing various furs, including a canine headdress that would look more at home on a shaman. "Can I nuzzle wuzzle you? uwu you're so warm!" he says, playfully batting at you with his fake wolf paws. He suddenly sees a cat and starts chasing after it. "SNUGGLE WUGGLE!";;;;;;;;;;;;;x
DMCoreEvtdesc43TTB;"What.";;;;;;;;;;;;;x


### Follow-up Events ###

DMCoreFollowtitle2;Potion Seller;;;;;;;;;;;;;x
DMCoreFollowtitledesc2;You walk up to the man, who has just arrived in your court and proclaim that you are going into battle, and require his strongest potions. "You don't know what you ask, traveler," he begins, "My strongest potions will kill a dragon, let alone a man. You need a seller that sells weaker potions, because my potions are too strong!";;;;;;;;;;;;;x
DMCoreFollow2OptA;"No respect for anything... except your potions!";;;;;;;;;;;;;x
DMCoreFollowTooltip2;You take one of the potions despite the warning...;;;;;;;;;;;;;x

DMCoreFollowtitle3;Time's Up!;;;;;;;;;;;;;x
DMCoreFollowtitledesc2;"Well done, well done!" exclaims the Dungeon Master, "you have all outdone yourselves again! Slaying, crushing, trampling, and impaling your way to victory, but of course the rules were whoever holds it now time is up! Congratulations to [winner_winner_chicken_meal.GetName]!;;;;;;;;;;;;;x
DMCoreFollow3OptA;"That's a lot of gold...";;;;;;;;;;;;;x
DMCoreFollowTooltip3;The ruler of [battle_royale.GetName] wins their victory purse.;;;;;;;;;;;;;x

DMCoreFollowtitle5;Midas Plague!;;;;;;;;;;;;;x
DMCoreFollowtitledesc5;The Midas Plague has struck me and my body has started turning into gold!;;;;;;;;;;;;;x
DMCoreFollow8OptA;"Help me!";;;;;;;;;;;;;x
DMCoreFollowTooltip5;The Midas Plague takes part of your body!;;;;;;;;;;;;;x

DMCoreFollowtitle8;Sipping from the Fountain of Youth;;;;;;;;;;;;;x
DMCoreFollowtitledesc8;You visit the Fountain of Youth at the local temple where it was uncovered. As the ruler of the province the local holy man believes you to have a divine blessing and lets you into the fountain. You drink from the fountain and feel reinvigorated!;;;;;;;;;;;;;x
DMCoreFollow8OptA;"I can feel the years slipping away!";;;;;;;;;;;;;x

DMCoreFollowtitle10;Empire of Gary;;;;;;;;;;;;;x
DMCoreFollowtitledesc10;Empire of Gary has been formed by one ambitious Gary who rose above the rest! All Garys are rounded up and sent to the new Empire where it will stand, united in Garydom, for the rest of time!;;;;;;;;;;;;;x
DMCoreFollow10OptA;"They... what?";;;;;;;;;;;;;x

DMCoreFollowtitle11;Happy Little Accident;;;;;;;;;;;;;x
DMCoreFollowtitledesc11;Bob Ross, your local painter, gardener, and all round nice guy, has once again blessed your court with some kind gifts and warm feelings!;;;;;;;;;;;;;x
DMCoreFollow11OptA;"Wow, that's really great!";;;;;;;;;;;;;x

DMCoreFollowtitle12;Hunting Accident;;;;;;;;;;;;;x
DMCoreFollowdesc12;[dead_heir.GetHerHisCap] body has been draped, by whom you do not know, in a white cloth now stained red by [dead_heir.GetHerHis] lost vitae. They say [dead_heir.GetSheHe] was found by [dead_heir.GetHerHis] horse, in a clearing in the woods. You know the place they speak of. [dead_heir.GetHerHisCap] face is calm, almost serene. You reach out to touch [dead_heir.GetHerHim]. The terrible reality of the situation dawns on you. The cold you feel is that of death.;;;;;;;;;;;;;x
DMCoreFollow12OptA;Sorrow overtakes you.;;;;;;;;;;;;;x
DMCoreFollow12OptATooltip;Lose ßR1ß! stability;;;;;;;;;;;;;x
DMCoreFollow12OptB;Oh well...;;;;;;;;;;;;;x
DMCoreFollow12OptBTooltip;Lose ßR100ß! prestige;;;;;;;;;;;;;x

DMCoreFollowtitle13;Hunting Accident;;;;;;;;;;;;;x
DMCoreFollowdesc13;[current_heir.GetSheHeCap] limps back from the hunt, ribs shattered and every breath a painful struggle. Bruised and battered, [current_heir.GetSheHe] appears on the horizon, blood staining on [current_heir.GetHerHis] torn garments. A stark reminder that even the heir of your house is not invincible.;;;;;;;;;;;;;x
DMCoreFollow13OptB;Oh no...;;;;;;;;;;;;;x
DMCoreFollow13OptBTooltip;I cannot bare the idea of losing [current_heir.GetFirstName].;;;;;;;;;;;;;x

DMCoreFollowtitle19;Kidnapped;;;;;;;;;;;;;x
DMCoreFollowdesc19;A child, [dm_kidnapped.GetFirstName], has been kidnapped from your very court by the sinister [dm_kidnapper.GetTitledName]!:;;;;;;;;;;;;;x
DMCoreFollow19OptA1;That bitch!;;;;;;;;;;;;;x
DMCoreFollow19OptA2;That bastard!;;;;;;;;;;;;;x

DMCoreFollowtitle23;5G Unleashed!;;;;;;;;;;;;;x
DMCoreFollowdesc23;With the completion of the 5G tower, the plans of the Lizard People have finally come to fruition!\n\nGENTLEMEN, BEHOLD!\n\nBOVID-19!;;;;;;;;;;;;;x
DMCoreFollow23TTA;"Oops.";;;;;;;;;;;;;x
DMCoreFollow23TTACustomTT;The 5G tower explodes in a burst of energy, leaving behind a new and frightening disease.;;;;;;;;;;;;;x

DMCoreFollowtitle24;The Whispers in your Mind;;;;;;;;;;;;;x
DMCoreFollowdesc24;Your cursed ring has imbued you with all sorts of power, and through it you have achieved great feats of glory. But some days a great whisper rattles in your skull and its lure is almost too difficult to resist.;;;;;;;;;;;;;x
DMCoreFollow24a;"I... I am strong enough!";;;;;;;;;;;;;x
DMCoreFollow24b;"I submit! No more, please!";;;;;;;;;;;;;x
curse_warning_tooltip;You feel as if you will not be able to resist the whispers any longer.;;;;;;;;;;;;;x

DMCoreFollowtitle25;Ash Nazg Durbatulùk;;;;;;;;;;;;;x
DMCoreFollowdesc25;The whispers become all too much to bear. You collapse to your knees and cough up a pitch black fog which begins to engulf you. A face fills your mind, the face of the one who gifted you this ring all that time ago...;;;;;;;;;;;;;x
DMCoreFollow25;Agh burzum-ishi krimpatul!;;;;;;;;;;;;;x

DMCoreFollowtitle27;The Last Doot;;;;;;;;;;;;;x
DMCoreFollowdesc27;Oh dear. It seems [dm_dead_dooter.GetFirstNameWithNick] has dooted [dm_dead_dooter.GetHerHis] last doot. On the bright side, [dm_dead_dooter.GetSheHe] had a stockpile of calcium you inherited.;;;;;;;;;;;;;x
DMCoreFollow27TTA;Doot?;;;;;;;;;;;;;x
DMCoreFollow27TTB;Doot!;;;;;;;;;;;;;x
DMCoreFollow27TTC;DOOT DOOT!;;;;;;;;;;;;;x

DMCoreFollowtitle28;Fading Whispers;;;;;;;;;;;;;x
DMCoreFollowdesc28;Having suffered the constant dark words in your mind for too long you grab at your finger and yank the ring from it with all of your might. Though it grips to your skin at first, eventually the ring relents, and with a solid thud, it hits the ground.;;;;;;;;;;;;;x
DMCoreFollow28OptA;I will put this away, but perhaps not too far.;;;;;;;;;;;;;x
DMCoreFollowTooltip28;You successfully remove the ring, though you could wear it again at any time.;;;;;;;;;;;;;x
DMCoreFollowTooltip28Chance;resisting the ring;;;;;;;;;;;;;x

DMCoreFollowtitle29;Darkness Binds Them;;;;;;;;;;;;;x
DMCoreFollowdesc29;In a mad fit of desperation you take hold of the cursed ring that sits on your finger and try to pull it off with all of your strength. Thought you try with all your might, you find yourself thinking... it is your ring. Afterall, why shouldn't you keep it? It has already gotten you so far!;;;;;;;;;;;;;x
DMCoreFollow29OptA;Silly me, what was I thinking?;;;;;;;;;;;;;x
DMCoreFollowTooltip29;Characters with more morally good traits, and self-control, will have a higher chance of the resisting the ring!;;;;;;;;;;;;;x
DMCoreFollowTooltip29Chance;being ensnared by the ring;;;;;;;;;;;;;x

### Game Rules ###

RULE_DUNGEON_MASTER;Dungeon Master;;;;;;;;;;;;;x
DM_CYCLE;ùKDM:ù! Event Cycling;;;;;;;;;;;;;x
DM_CYCLE_NORMAL;Normal;;;;;;;;;;;;;x
DM_CYCLE_NORMAL_DESC;The Dungeon Master will cycle through six events before previously-seen events will be available again.;;;;;;;;;;;;;x
DM_CYCLE_DOUBLE;Double;;;;;;;;;;;;;x
DM_CYCLE_DOUBLE_DESC;The Dungeon Master will cycle through twelve events before previously-seen events will be available again.;;;;;;;;;;;;;x
DM_CYCLE_HALF;Half;;;;;;;;;;;;;x
DM_CYCLE_HALF_DESC;The Dungeon Master will cycle through three events before previously-seen events will be available again.;;;;;;;;;;;;;x
DM_FREQ;ùKDM:ù! Event Frequency;;;;;;;;;;;;;x
DM_FREQ_15;Normal - 15 Years;;;;;;;;;;;;;x
DM_FREQ_15_DESC;The Dungeon Master will cause chaos roughly once every 15 years.;;;;;;;;;;;;;x
DM_FREQ_30;Slow - 30 Years;;;;;;;;;;;;;x
DM_FREQ_30_DESC;The Dungeon Master will give the world time to breathe by causing chaos roughly once every thirty years.;;;;;;;;;;;;;x
DM_FREQ_5;Chaos - 5 Years;;;;;;;;;;;;;x
DM_FREQ_5_DESC;The Dungeon Master just wants to see the world burn with events happening roughly every five years.;;;;;;;;;;;;;x
DM_FREQ_TRUE_RANDOM;Normal - No Cooldown;;;;;;;;;;;;;x
DM_FREQ_TRUE_RANDOM_DESC;Events have no minimum time and could fire randomly!;;;;;;;;;;;;;x
DM_FREQ_NONE;Disabled;;;;;;;;;;;;;x
DM_FREQ_NONE_DESC;Events will be ùRdisabledù!.;;;;;;;;;;;;;x

### Nicknames ###

nick_coleman;the Coal Man;;;;;;;;;;;;;x
nick_cleptomaniac;the Kleptomaniac;;;;;;;;;;;;;x
nick_the_black_rider;the Black Rider;;;;;;;;;;;;;x

### Offmap ###

dungeon_master_name;Dungeon Master;;;;;;;;;;;;;x
dungeon_master_favor;Favor;;;;;;;;;;;;;x
monthly_dungeon_master_favor;Monthly Favor;;;;;;;;;;;;;x
e_dungeon_master_governor;Dungeon Master;;;;;;;;;;;;;x
e_dungeon_master_governor_adj;Chaotic;;;;;;;;;;;;;x
e_dungeon_master_governor_female;Dungeon Mistress;;;;;;;;;;;;;x
e_dungeon_master_governor_male;Dungeon Master;;;;;;;;;;;;;x

### Moo ###

dm_milky;Milk;;;;;;;;;;;;;x
dm_moo;Moo;;;;;;;;;;;;;x
dm_milk_stores;Milk Stores;;;;;;;;;;;;;x
dm_milk_stores_desc;Current milk: [current_milk.GetValue]/[max_milk.GetValue]\nMilk is regained little by little each year.;;;;;;;;;;;;;x
current_milk;current milk;;;;;;;;;;;;;x
max_milk;maximum milk;;;;;;;;;;;;;x
tt_has_enough_milk_minor;Has 10 milk.;;;;;;;;;;;;;x
tt_has_enough_milk_moderate;Has 25 milk.;;;;;;;;;;;;;x
tt_has_enough_milk_major;Has 50 milk.;;;;;;;;;;;;;x
dm_bovid19_disease;BOVID-19;;;;;;;;;;;;;x
dm_bovid19_trait;BOVID-19;;;;;;;;;;;;;x
dm_bovid19_trait_desc;This character forgot to wear a mask out in public and has contracted BOVID-19. On the bright side, their milk is delicious.;;;;;;;;;;;;;x
BOVID19_INFO;5G towers have unleashed the power of BOVID-19 in this province.;;;;;;;;;;;;;x
dm_disease101;Oh dear. Apparently you've contracted BOVID-19. Next time, trust in your alchemically-certified plague doctor and don't believe dumb shit posted on Facescroll. ;;;;;;;;;;;;;x
dm_disease101TTA;Moo.;;;;;;;;;;;;;x
dm_disease102;Your bout of BOVID-19 has cleared up. You're still a cow, however.;;;;;;;;;;;;;x
dm_1G_tower;1G Tower;;;;;;;;;;;;;x
dm_1G_tower_desc;A large tower. Despite it not doing anything, the populace considers it an extremely bad omen.;;;;;;;;;;;;;x
dm_2G_tower;2G Tower;;;;;;;;;;;;;x
dm_2G_tower_desc;A large tower with twice the G's. Despite it not doing anything, the populace considers it a bad omen.;;;;;;;;;;;;;x
dm_3G_tower;3G Tower;;;;;;;;;;;;;x
dm_3G_tower_desc;A large tower with three times the G's. Despite it not doing anything, the populace finds it uncomfortable to look at.;;;;;;;;;;;;;x
dm_4G_tower;4G Tower;;;;;;;;;;;;;x
dm_4G_tower_desc;A large tower with four times the G's. Despite it not doing anything, the populace finds it very confusing.;;;;;;;;;;;;;x
dm_5G_tower;5G Tower;;;;;;;;;;;;;x
dm_5G_tower_desc;A large tower with five times the G's. Despite it not doing anything, the populace finds it very intriguing.;;;;;;;;;;;;;x
dm_cows_working;Cows Working;;;;;;;;;;;;;x
dm_cows_working_desc;A large herd of cows dressed in construction working clothes are busy upgrading the large tower.;;;;;;;;;;;;;x
dm_upgrade_network;Upgrade Tower;;;;;;;;;;;;;x
dm_upgrade_network_desc;Upgrade the large tower in your demesne.\nùYThis will take one year to complete and reduce the penalties of the tower.ù!;;;;;;;;;;;;;x
dm_unleash_the_5G;Unleash the 5G!
dm_unleash_the_5G_desc;Unleash the power of the 5G towers!\nùYThis will destroy the tower and all penalties it brings.ù!\nùRMoo.ù!
